date,age_group,bachelors,quintile,employment,respondents
2020-11-01,31-40,True,1,666.9,212
2020-11-01,31-40,True,2,1862.8,650
2020-11-01,31-40,True,3,3991.2,1375
2020-11-01,31-40,True,4,4565.0,1543
2020-11-01,31-40,True,5,4406.0,1441
2020-11-01,41+,False,1,12788.8,4445
2020-11-01,41+,False,2,10972.4,3987
2020-11-01,41+,False,3,6200.9,2348
2020-11-01,41+,False,4,7449.2,2772
2020-11-01,41+,False,5,8119.0,3043
2020-11-01,41+,True,1,1477.6,496
2020-11-01,41+,True,2,4034.2,1433
2020-11-01,41+,True,3,8731.3,3132
2020-11-01,41+,True,4,10420.7,3745
2020-11-01,41+,True,5,8137.8,2831
2020-12-01,16-21,False,1,3202.9,1056
2020-12-01,16-21,False,2,3431.5,1099
2020-12-01,16-21,False,3,990.7,319
2020-12-01,16-21,False,4,393.8,121
2020-12-01,16-21,False,5,1157.4,346
2020-12-01,16-21,True,1,16.6,7
2020-12-01,16-21,True,2,57.7,17
2020-12-01,16-21,True,3,33.0,10
2020-12-01,16-21,True,4,25.9,6
2020-12-01,16-21,True,5,77.1,17
2020-12-01,22-25,False,1,2568.8,747
2020-12-01,22-25,False,2,2162.7,640
2020-12-01,22-25,False,3,933.7,276
2020-12-01,22-25,False,4,680.9,204
2020-12-01,22-25,False,5,1108.2,311
2020-12-01,22-25,True,1,292.8,79
2020-12-01,22-25,True,2,554.2,149
2020-12-01,22-25,True,3,973.6,290
2020-12-01,22-25,True,4,677.1,187
2020-12-01,22-25,True,5,1282.1,369
2020-12-01,26-30,False,1,2821.3,879
2020-12-01,26-30,False,2,2670.4,796
2020-12-01,26-30,False,3,1172.7,353
2020-12-01,26-30,False,4,1198.6,349
2020-12-01,26-30,False,5,1574.7,460
2020-12-01,26-30,True,1,333.3,97
2020-12-01,26-30,True,2,1211.0,346
2020-12-01,26-30,True,3,2057.7,623
2020-12-01,26-30,True,4,1951.5,575
2020-12-01,26-30,True,5,2547.9,714
2020-12-01,31-40,False,1,5563.0,1735
2020-12-01,31-40,False,2,4522.2,1458
2020-12-01,31-40,False,3,2447.5,824
2020-12-01,31-40,False,4,2362.3,789
2020-12-01,31-40,False,5,2966.2,966
2020-12-01,31-40,True,1,588.0,186
2020-12-01,31-40,True,2,1887.0,644
2020-12-01,31-40,True,3,3890.4,1340
2020-12-01,31-40,True,4,4724.7,1535
2020-12-01,31-40,True,5,4552.5,1418
2020-12-01,41+,False,1,12490.0,4172
2020-12-01,41+,False,2,10750.5,3736
2020-12-01,41+,False,3,6178.7,2286
2020-12-01,41+,False,4,7197.3,2634
2020-12-01,41+,False,5,8235.1,2971
2020-12-01,41+,True,1,1357.0,448
2020-12-01,41+,True,2,4104.8,1399
2020-12-01,41+,True,3,8773.5,3082
2020-12-01,41+,True,4,10558.7,3663
2020-12-01,41+,True,5,8303.6,2760
2021-01-01,16-21,False,1,3215.0,1059
2021-01-01,16-21,False,2,3404.7,1106
2021-01-01,16-21,False,3,871.2,291
2021-01-01,16-21,False,4,443.1,152
2021-01-01,16-21,False,5,1095.4,345
2021-01-01,16-21,True,1,13.3,5
2021-01-01,16-21,True,2,64.5,17
2021-01-01,16-21,True,3,36.7,12
2021-01-01,16-21,True,4,30.8,7
2021-01-01,16-21,True,5,78.0,19
2021-01-01,22-25,False,1,2418.1,739
2021-01-01,22-25,False,2,2156.5,651
2021-01-01,22-25,False,3,910.2,285
2021-01-01,22-25,False,4,682.6,216
2021-01-01,22-25,False,5,1087.4,313
2021-01-01,22-25,True,1,238.5,67
2021-01-01,22-25,True,2,589.3,165
2021-01-01,22-25,True,3,1041.4,308
2021-01-01,22-25,True,4,758.8,221
2021-01-01,22-25,True,5,1229.7,369
2021-01-01,26-30,False,1,2887.0,893
2021-01-01,26-30,False,2,2439.7,737
2021-01-01,26-30,False,3,1179.1,360
2021-01-01,26-30,False,4,1221.4,368
2021-01-01,26-30,False,5,1530.6,461
2021-01-01,26-30,True,1,353.6,106
2021-01-01,26-30,True,2,1199.4,360
2021-01-01,26-30,True,3,2045.4,643
2021-01-01,26-30,True,4,1872.2,546
2021-01-01,26-30,True,5,2346.6,681
2021-01-01,31-40,False,1,5557.4,1791
2021-01-01,31-40,False,2,4562.4,1492
2021-01-01,31-40,False,3,2371.1,814
2021-01-01,31-40,False,4,2404.3,819
2021-01-01,31-40,False,5,2903.3,979
2021-01-01,31-40,True,1,575.2,198
2021-01-01,31-40,True,2,1946.1,679
2021-01-01,31-40,True,3,3769.5,1341
2021-01-01,31-40,True,4,4834.3,1628
2021-01-01,31-40,True,5,4609.6,1498
2021-01-01,41+,False,1,12099.9,4200
2021-01-01,41+,False,2,10740.6,3792
2021-01-01,41+,False,3,6123.6,2316
2021-01-01,41+,False,4,7191.6,2638
2021-01-01,41+,False,5,8069.7,2970
2021-01-01,41+,True,1,1419.6,463
2021-01-01,41+,True,2,4082.7,1397
2021-01-01,41+,True,3,8657.1,3089
2021-01-01,41+,True,4,10617.1,3702
2021-01-01,41+,True,5,8407.6,2848
2021-02-01,16-21,False,1,3152.8,990
2021-02-01,16-21,False,2,3405.8,1056
2021-02-01,16-21,False,3,897.8,290
2021-02-01,16-21,False,4,446.3,144
2021-02-01,16-21,False,5,1114.3,347
2021-02-01,16-21,True,1,20.7,11
2021-02-01,16-21,True,2,71.4,17
2021-02-01,16-21,True,3,57.1,16
2021-02-01,16-21,True,4,31.0,8
2021-02-01,16-21,True,5,76.3,19
2021-02-01,22-25,False,1,2509.7,747
2021-02-01,22-25,False,2,2226.1,665
2021-02-01,22-25,False,3,908.7,267
2021-02-01,22-25,False,4,634.4,193
2021-02-01,22-25,False,5,1140.1,318
2021-02-01,22-25,True,1,244.7,68
2021-02-01,22-25,True,2,717.3,197
2021-02-01,22-25,True,3,1048.2,309
2021-02-01,22-25,True,4,882.4,251
2021-02-01,22-25,True,5,1265.9,368
2021-02-01,26-30,False,1,2961.8,892
2021-02-01,26-30,False,2,2511.0,754
2021-02-01,26-30,False,3,1266.8,383
2021-02-01,26-30,False,4,1151.1,358
2021-02-01,26-30,False,5,1503.1,438
2021-02-01,26-30,True,1,369.0,105
2021-02-01,26-30,True,2,1205.6,361
2021-02-01,26-30,True,3,1961.9,601
2021-02-01,26-30,True,4,1942.1,563
2021-02-01,26-30,True,5,2440.6,705
2021-02-01,31-40,False,1,5427.4,1727
2021-02-01,31-40,False,2,4474.2,1464
2021-02-01,31-40,False,3,2294.8,774
2021-02-01,31-40,False,4,2511.3,843
2021-02-01,31-40,False,5,2847.1,947
2021-02-01,31-40,True,1,556.4,199
2021-02-01,31-40,True,2,2211.7,732
2021-02-01,31-40,True,3,3703.6,1306
2021-02-01,31-40,True,4,4907.0,1608
2021-02-01,31-40,True,5,4582.8,1464
2021-02-01,41+,False,1,12033.6,4131
2021-02-01,41+,False,2,10733.8,3731
2021-02-01,41+,False,3,5806.7,2181
2021-02-01,41+,False,4,7282.7,2654
2021-02-01,41+,False,5,8162.1,2989
2021-02-01,41+,True,1,1346.8,444
2021-02-01,41+,True,2,4082.4,1393
2021-02-01,41+,True,3,8574.8,3050
2021-02-01,41+,True,4,11379.5,3911
2021-02-01,41+,True,5,8439.2,2821
2021-03-01,16-21,False,1,3176.7,967
2021-03-01,16-21,False,2,3491.3,1036
2021-03-01,16-21,False,3,894.4,275
2021-03-01,16-21,False,4,468.9,141
2021-03-01,16-21,False,5,1127.6,343
2021-03-01,16-21,True,1,37.6,10
2021-03-01,16-21,True,2,53.6,15
2021-03-01,16-21,True,3,35.0,10
2021-03-01,16-21,True,4,9.3,3
2021-03-01,16-21,True,5,64.0,17
2021-03-01,22-25,False,1,2486.5,704
2021-03-01,22-25,False,2,2373.6,664
2021-03-01,22-25,False,3,913.7,257
2021-03-01,22-25,False,4,702.9,206
2021-03-01,22-25,False,5,1146.0,300
2021-03-01,22-25,True,1,241.0,67
2021-03-01,22-25,True,2,649.3,179
2021-03-01,22-25,True,3,976.5,277
2021-03-01,22-25,True,4,854.1,235
2021-03-01,22-25,True,5,1373.8,366
2021-03-01,26-30,False,1,2991.1,880
2021-03-01,26-30,False,2,2712.6,790
2021-03-01,26-30,False,3,1206.8,370
2021-03-01,26-30,False,4,1123.0,344
2021-03-01,26-30,False,5,1615.7,455
2021-03-01,26-30,True,1,406.0,110
2021-03-01,26-30,True,2,1131.1,335
2021-03-01,26-30,True,3,1870.0,559
2021-03-01,26-30,True,4,1863.3,540
2021-03-01,26-30,True,5,2477.5,698
2021-03-01,31-40,False,1,5360.0,1689
2021-03-01,31-40,False,2,4477.0,1441
2021-03-01,31-40,False,3,2169.7,761
2021-03-01,31-40,False,4,2612.8,842
2021-03-01,31-40,False,5,2877.2,936
2021-03-01,31-40,True,1,585.2,194
2021-03-01,31-40,True,2,2153.0,695
2021-03-01,31-40,True,3,3808.8,1283
2021-03-01,31-40,True,4,4958.2,1564
2021-03-01,31-40,True,5,4629.0,1430
2021-03-01,41+,False,1,12172.9,4112
2021-03-01,41+,False,2,10996.6,3782
2021-03-01,41+,False,3,5894.9,2172
2021-03-01,41+,False,4,7307.4,2592
2021-03-01,41+,False,5,8180.7,2896
2021-03-01,41+,True,1,1429.8,460
2021-03-01,41+,True,2,4161.3,1396
2021-03-01,41+,True,3,8307.8,2913
2021-03-01,41+,True,4,11231.8,3787
2021-03-01,41+,True,5,8706.3,2840
2021-04-01,16-21,False,1,3436.4,1092
2021-04-01,16-21,False,2,3531.3,1085
2021-04-01,16-21,False,3,939.5,305
2021-04-01,16-21,False,4,421.4,130
2021-04-01,16-21,False,5,1145.9,370
2021-04-01,16-21,True,1,21.9,6
2021-04-01,16-21,True,2,42.6,10
2021-04-01,16-21,True,3,55.9,14
2021-04-01,16-21,True,4,34.1,10
2021-04-01,16-21,True,5,73.0,22
2021-04-01,22-25,False,1,2648.2,788
2021-04-01,22-25,False,2,2575.8,744
2021-04-01,22-25,False,3,927.9,281
2021-04-01,22-25,False,4,698.3,207
2021-04-01,22-25,False,5,1119.3,315
2021-04-01,22-25,True,1,228.5,60
2021-04-01,22-25,True,2,565.7,168
2021-04-01,22-25,True,3,910.2,267
2021-04-01,22-25,True,4,799.7,241
2021-04-01,22-25,True,5,1367.0,372
2021-04-01,26-30,False,1,3066.3,940
2021-04-01,26-30,False,2,2676.5,809
2021-04-01,26-30,False,3,1171.3,374
2021-04-01,26-30,False,4,1169.8,357
2021-04-01,26-30,False,5,1545.5,455
2021-04-01,26-30,True,1,405.0,114
2021-04-01,26-30,True,2,1138.8,358
2021-04-01,26-30,True,3,1834.4,575
2021-04-01,26-30,True,4,1895.6,569
2021-04-01,26-30,True,5,2391.8,684
2021-04-01,31-40,False,1,5325.0,1764
2021-04-01,31-40,False,2,4715.4,1547
2021-04-01,31-40,False,3,2204.0,798
2021-04-01,31-40,False,4,2541.5,888
2021-04-01,31-40,False,5,2958.9,999
2021-04-01,31-40,True,1,668.0,224
2021-04-01,31-40,True,2,2189.1,734
2021-04-01,31-40,True,3,3843.9,1311
2021-04-01,31-40,True,4,4994.5,1617
2021-04-01,31-40,True,5,4478.5,1449
2021-04-01,41+,False,1,12279.7,4270
2021-04-01,41+,False,2,11282.0,3999
2021-04-01,41+,False,3,6059.2,2293
2021-04-01,41+,False,4,7184.9,2597
2021-04-01,41+,False,5,8017.2,2941
2021-04-01,41+,True,1,1569.9,522
2021-04-01,41+,True,2,4158.8,1466
2021-04-01,41+,True,3,8522.2,3065
2021-04-01,41+,True,4,10921.8,3825
2021-04-01,41+,True,5,8407.8,2850
2021-05-01,16-21,False,1,3595.3,1130
2021-05-01,16-21,False,2,3704.5,1129
2021-05-01,16-21,False,3,969.5,297
2021-05-01,16-21,False,4,503.4,141
2021-05-01,16-21,False,5,1146.5,356
2021-05-01,16-21,True,1,36.6,9
2021-05-01,16-21,True,2,75.4,19
2021-05-01,16-21,True,3,57.9,13
2021-05-01,16-21,True,4,22.0,9
2021-05-01,16-21,True,5,70.5,20
2021-05-01,22-25,False,1,2409.4,712
2021-05-01,22-25,False,2,2512.7,725
2021-05-01,22-25,False,3,990.1,290
2021-05-01,22-25,False,4,635.1,186
2021-05-01,22-25,False,5,1222.5,335
2021-05-01,22-25,True,1,191.2,58
2021-05-01,22-25,True,2,607.6,164
2021-05-01,22-25,True,3,871.3,263
2021-05-01,22-25,True,4,744.3,211
2021-05-01,22-25,True,5,1296.9,354
2021-05-01,26-30,False,1,2965.1,912
2021-05-01,26-30,False,2,2788.5,842
2021-05-01,26-30,False,3,1127.4,353
2021-05-01,26-30,False,4,1198.8,364
2021-05-01,26-30,False,5,1513.6,461
2021-05-01,26-30,True,1,402.3,112
2021-05-01,26-30,True,2,1046.1,333
2021-05-01,26-30,True,3,1743.4,560
2021-05-01,26-30,True,4,1987.5,585
2021-05-01,26-30,True,5,2515.4,698
2021-05-01,31-40,False,1,5469.2,1758
2021-05-01,31-40,False,2,4653.2,1491
2021-05-01,31-40,False,3,2174.6,778
2021-05-01,31-40,False,4,2597.5,862
2021-05-01,31-40,False,5,3030.5,993
2021-05-01,31-40,True,1,617.7,210
2021-05-01,31-40,True,2,2125.1,708
2021-05-01,31-40,True,3,3936.2,1335
2021-05-01,31-40,True,4,4931.1,1570
2021-05-01,31-40,True,5,4512.3,1444
2021-05-01,41+,False,1,12446.1,4282
2021-05-01,41+,False,2,11388.8,4013
2021-05-01,41+,False,3,6170.2,2296
2021-05-01,41+,False,4,7134.1,2547
2021-05-01,41+,False,5,8000.4,2933
2021-05-01,41+,True,1,1539.6,522
2021-05-01,41+,True,2,4268.3,1485
2021-05-01,41+,True,3,8517.0,3081
2021-05-01,41+,True,4,10854.7,3780
2021-05-01,41+,True,5,8461.2,2869
2021-06-01,16-21,False,1,3905.5,1234
2021-06-01,16-21,False,2,4303.7,1251
2021-06-01,16-21,False,3,1102.0,321
2021-06-01,16-21,False,4,483.0,147
2021-06-01,16-21,False,5,1304.6,370
2021-06-01,16-21,True,1,59.4,15
2021-06-01,16-21,True,2,74.6,20
2021-06-01,16-21,True,3,43.6,11
2021-06-01,16-21,True,4,39.3,12
2021-06-01,16-21,True,5,91.9,23
2021-06-01,22-25,False,1,2491.6,713
2021-06-01,22-25,False,2,2484.9,678
2021-06-01,22-25,False,3,900.0,251
2021-06-01,22-25,False,4,701.5,201
2021-06-01,22-25,False,5,1166.7,300
2021-06-01,22-25,True,1,238.6,63
2021-06-01,22-25,True,2,577.9,152
2021-06-01,22-25,True,3,833.4,219
2021-06-01,22-25,True,4,667.2,167
2021-06-01,22-25,True,5,1290.4,327
2021-06-01,26-30,False,1,3127.0,867
2021-06-01,26-30,False,2,2782.6,780
2021-06-01,26-30,False,3,1117.8,337
2021-06-01,26-30,False,4,1165.9,334
2021-06-01,26-30,False,5,1544.0,423
2021-06-01,26-30,True,1,356.4,100
2021-06-01,26-30,True,2,1104.4,317
2021-06-01,26-30,True,3,1667.3,510
2021-06-01,26-30,True,4,1952.9,537
2021-06-01,26-30,True,5,2456.8,657
2021-06-01,31-40,False,1,5361.3,1663
2021-06-01,31-40,False,2,4711.9,1452
2021-06-01,31-40,False,3,2247.5,770
2021-06-01,31-40,False,4,2705.0,854
2021-06-01,31-40,False,5,3062.6,952
2021-06-01,31-40,True,1,670.9,205
2021-06-01,31-40,True,2,2085.4,663
2021-06-01,31-40,True,3,3931.1,1271
2021-06-01,31-40,True,4,4798.5,1485
2021-06-01,31-40,True,5,4325.0,1316
2021-06-01,41+,False,1,12424.8,4120
2021-06-01,41+,False,2,11287.4,3849
2021-06-01,41+,False,3,6224.8,2206
2021-06-01,41+,False,4,7200.4,2496
2021-06-01,41+,False,5,7877.5,2773
2021-06-01,41+,True,1,1525.6,507
2021-06-01,41+,True,2,4183.2,1418
2021-06-01,41+,True,3,8390.1,2895
2021-06-01,41+,True,4,10769.8,3640
2021-06-01,41+,True,5,8465.8,2801
2021-07-01,16-21,False,1,4072.3,1315
2021-07-01,16-21,False,2,4524.7,1368
2021-07-01,16-21,False,3,1154.8,338
2021-07-01,16-21,False,4,447.1,142
2021-07-01,16-21,False,5,1229.1,355
2021-07-01,16-21,True,1,31.8,7
2021-07-01,16-21,True,2,79.5,22
2021-07-01,16-21,True,3,76.9,18
2021-07-01,16-21,True,4,55.8,17
2021-07-01,16-21,True,5,91.6,24
2021-07-01,22-25,False,1,2419.2,709
2021-07-01,22-25,False,2,2619.9,712
2021-07-01,22-25,False,3,977.8,265
2021-07-01,22-25,False,4,687.3,195
2021-07-01,22-25,False,5,988.4,270
2021-07-01,22-25,True,1,287.2,74
2021-07-01,22-25,True,2,639.3,181
2021-07-01,22-25,True,3,850.6,234
2021-07-01,22-25,True,4,768.7,198
2021-07-01,22-25,True,5,1283.5,350
2021-07-01,26-30,False,1,3111.1,886
2021-07-01,26-30,False,2,2783.9,793
2021-07-01,26-30,False,3,1154.9,334
2021-07-01,26-30,False,4,1108.9,337
2021-07-01,26-30,False,5,1591.6,444
2021-07-01,26-30,True,1,338.3,92
2021-07-01,26-30,True,2,1060.3,304
2021-07-01,26-30,True,3,1655.6,512
2021-07-01,26-30,True,4,2033.5,557
2021-07-01,26-30,True,5,2378.6,646
2021-07-01,31-40,False,1,5664.3,1728
2021-07-01,31-40,False,2,4658.7,1425
2021-07-01,31-40,False,3,2350.9,788
2021-07-01,31-40,False,4,2657.9,838
2021-07-01,31-40,False,5,3012.0,936
2021-07-01,31-40,True,1,651.3,198
2021-07-01,31-40,True,2,2199.1,684
2021-07-01,31-40,True,3,3926.2,1262
2021-07-01,31-40,True,4,4814.3,1492
2021-07-01,31-40,True,5,4457.4,1351
2021-07-01,41+,False,1,12872.7,4253
2021-07-01,41+,False,2,11395.3,3827
2021-07-01,41+,False,3,5982.7,2138
2021-07-01,41+,False,4,6986.5,2474
2021-07-01,41+,False,5,7778.8,2757
2021-07-01,41+,True,1,1527.2,529
2021-07-01,41+,True,2,4229.2,1459
2021-07-01,41+,True,3,8579.1,2971
2021-07-01,41+,True,4,10885.8,3643
2021-07-01,41+,True,5,8464.0,2765
2021-08-01,16-21,False,1,3701.4,1207
2021-08-01,16-21,False,2,3984.5,1218
2021-08-01,16-21,False,3,1033.9,310
2021-08-01,16-21,False,4,466.7,141
2021-08-01,16-21,False,5,1066.4,313
2021-08-01,16-21,True,1,27.8,7
2021-08-01,16-21,True,2,122.2,27
2021-08-01,16-21,True,3,31.7,9
2021-08-01,16-21,True,4,48.4,13
2021-08-01,16-21,True,5,86.8,25
2021-08-01,22-25,False,1,2486.4,724
2021-08-01,22-25,False,2,2586.4,722
2021-08-01,22-25,False,3,876.1,252
2021-08-01,22-25,False,4,746.1,210
2021-08-01,22-25,False,5,950.2,269
2021-08-01,22-25,True,1,244.4,67
2021-08-01,22-25,True,2,680.6,180
2021-08-01,22-25,True,3,887.9,270
2021-08-01,22-25,True,4,784.5,206
2021-08-01,22-25,True,5,1325.3,362
2021-08-01,26-30,False,1,3195.1,912
2021-08-01,26-30,False,2,2691.0,756
2021-08-01,26-30,False,3,1169.3,338
2021-08-01,26-30,False,4,1149.5,337
2021-08-01,26-30,False,5,1495.0,419
2021-08-01,26-30,True,1,312.8,89
2021-08-01,26-30,True,2,1001.2,288
2021-08-01,26-30,True,3,1734.1,515
2021-08-01,26-30,True,4,2054.8,559
2021-08-01,26-30,True,5,2515.8,674
2021-08-01,31-40,False,1,6001.5,1800
2021-08-01,31-40,False,2,4846.0,1522
2021-08-01,31-40,False,3,2221.9,763
2021-08-01,31-40,False,4,2596.5,829
2021-08-01,31-40,False,5,2924.9,932
2021-08-01,31-40,True,1,628.0,198
2021-08-01,31-40,True,2,2098.7,654
2021-08-01,31-40,True,3,4021.8,1301
2021-08-01,31-40,True,4,4918.3,1562
2021-08-01,31-40,True,5,4253.6,1310
2021-08-01,41+,False,1,12752.2,4248
2021-08-01,41+,False,2,11696.5,3943
2021-08-01,41+,False,3,5925.1,2136
2021-08-01,41+,False,4,7197.1,2544
2021-08-01,41+,False,5,8003.9,2824
2021-08-01,41+,True,1,1520.8,517
2021-08-01,41+,True,2,4289.7,1470
2021-08-01,41+,True,3,8520.6,2966
2021-08-01,41+,True,4,10976.9,3673
2021-08-01,41+,True,5,8381.7,2745
2021-09-01,16-21,False,1,3322.2,1032
2021-09-01,16-21,False,2,3624.2,1080
2021-09-01,16-21,False,3,987.4,284
2021-09-01,16-21,False,4,466.2,135
2021-09-01,16-21,False,5,980.0,271
2021-09-01,16-21,True,1,31.8,8
2021-09-01,16-21,True,2,123.1,31
2021-09-01,16-21,True,3,49.9,11
2021-09-01,16-21,True,4,46.5,10
2021-09-01,16-21,True,5,89.7,28
2021-09-01,22-25,False,1,2633.4,740
2021-09-01,22-25,False,2,2713.6,734
2021-09-01,22-25,False,3,1003.5,275
2021-09-01,22-25,False,4,695.6,199
2021-09-01,22-25,False,5,1041.3,293
2021-09-01,22-25,True,1,291.3,74
2021-09-01,22-25,True,2,656.9,177
2021-09-01,22-25,True,3,940.6,268
2021-09-01,22-25,True,4,758.7,216
2021-09-01,22-25,True,5,1182.5,325
2021-09-01,26-30,False,1,3131.1,895
2021-09-01,26-30,False,2,2673.6,754
2021-09-01,26-30,False,3,1070.7,319
2021-09-01,26-30,False,4,1159.7,327
2021-09-01,26-30,False,5,1541.2,420
2021-09-01,26-30,True,1,336.9,97
2021-09-01,26-30,True,2,1084.0,301
2021-09-01,26-30,True,3,1742.8,519
2021-09-01,26-30,True,4,1985.1,545
2021-09-01,26-30,True,5,2491.8,682
2021-09-01,31-40,False,1,5925.5,1755
2021-09-01,31-40,False,2,4859.3,1473
2021-09-01,31-40,False,3,2255.6,749
2021-09-01,31-40,False,4,2541.6,816
2021-09-01,31-40,False,5,2905.5,927
2021-09-01,31-40,True,1,742.4,215
2021-09-01,31-40,True,2,2003.9,611
2021-09-01,31-40,True,3,4154.8,1328
2021-09-01,31-40,True,4,5044.4,1547
2021-09-01,31-40,True,5,4373.1,1327
2021-09-01,41+,False,1,13299.5,4274
2021-09-01,41+,False,2,11627.8,3869
2021-09-01,41+,False,3,6074.1,2131
2021-09-01,41+,False,4,7277.5,2499
2021-09-01,41+,False,5,8079.3,2745
2021-09-01,41+,True,1,1483.7,496
2021-09-01,41+,True,2,4407.8,1451
2021-09-01,41+,True,3,8695.1,2944
2021-09-01,41+,True,4,10998.3,3593
2021-09-01,41+,True,5,8421.3,2673
2021-10-01,16-21,False,1,3455.7,1060
2021-10-01,16-21,False,2,3510.5,1068
2021-10-01,16-21,False,3,1016.7,303
2021-10-01,16-21,False,4,470.1,135
2021-10-01,16-21,False,5,1199.6,341
2021-10-01,16-21,True,1,41.6,11
2021-10-01,16-21,True,2,92.5,24
2021-10-01,16-21,True,3,59.7,17
2021-10-01,16-21,True,4,45.8,9
2021-10-01,16-21,True,5,44.7,17
2021-10-01,22-25,False,1,2557.3,767
2021-10-01,22-25,False,2,2675.1,741
2021-10-01,22-25,False,3,1009.6,286
2021-10-01,22-25,False,4,754.2,212
2021-10-01,22-25,False,5,1249.3,336
2021-10-01,22-25,True,1,270.8,76
2021-10-01,22-25,True,2,679.5,188
2021-10-01,22-25,True,3,991.8,299
2021-10-01,22-25,True,4,758.7,223
2021-10-01,22-25,True,5,1239.5,362
2021-10-01,26-30,False,1,3009.4,854
2021-10-01,26-30,False,2,2585.0,759
2021-10-01,26-30,False,3,1142.7,348
2021-10-01,26-30,False,4,1271.2,351
2021-10-01,26-30,False,5,1498.8,415
2021-10-01,26-30,True,1,353.4,107
2021-10-01,26-30,True,2,1048.7,311
2021-10-01,26-30,True,3,1942.0,557
2021-10-01,26-30,True,4,1973.1,550
2021-10-01,26-30,True,5,2538.4,709
2021-10-01,31-40,False,1,6033.3,1808
2021-10-01,31-40,False,2,4921.1,1505
2021-10-01,31-40,False,3,2383.1,788
2021-10-01,31-40,False,4,2669.1,842
2021-10-01,31-40,False,5,3009.0,972
2021-10-01,31-40,True,1,807.6,245
2021-10-01,31-40,True,2,2067.7,642
2021-10-01,31-40,True,3,4100.4,1373
2021-10-01,31-40,True,4,4985.1,1572
2021-10-01,31-40,True,5,4403.3,1387
2021-10-01,41+,False,1,13204.6,4285
2021-10-01,41+,False,2,11391.4,3854
2021-10-01,41+,False,3,5936.6,2153
2021-10-01,41+,False,4,7396.3,2567
2021-10-01,41+,False,5,7963.9,2773
2021-10-01,41+,True,1,1525.6,509
2021-10-01,41+,True,2,4465.4,1492
2021-10-01,41+,True,3,8899.2,3042
2021-10-01,41+,True,4,10773.3,3596
2021-10-01,41+,True,5,8545.2,2758
2021-11-01,16-21,False,1,3495.1,1001
2021-11-01,16-21,False,2,3760.4,1067
2021-11-01,16-21,False,3,1047.2,309
2021-11-01,16-21,False,4,543.4,143
2021-11-01,16-21,False,5,1105.9,306
2021-11-01,16-21,True,1,49.1,10
2021-11-01,16-21,True,2,86.2,22
2021-11-01,16-21,True,3,53.7,15
2021-11-01,16-21,True,4,61.8,14
2021-11-01,16-21,True,5,36.0,14
2021-11-01,22-25,False,1,2311.3,659
2021-11-01,22-25,False,2,2673.0,714
2021-11-01,22-25,False,3,965.8,263
2021-11-01,22-25,False,4,802.8,213
2021-11-01,22-25,False,5,1217.6,324
2021-11-01,22-25,True,1,259.6,72
2021-11-01,22-25,True,2,636.2,172
2021-11-01,22-25,True,3,955.0,274
2021-11-01,22-25,True,4,823.4,236
2021-11-01,22-25,True,5,1247.3,321
2021-11-01,26-30,False,1,3026.5,835
2021-11-01,26-30,False,2,2670.1,746
2021-11-01,26-30,False,3,1107.7,327
2021-11-01,26-30,False,4,1195.0,321
2021-11-01,26-30,False,5,1653.3,433
2021-11-01,26-30,True,1,436.7,121
2021-11-01,26-30,True,2,1037.4,299
2021-11-01,26-30,True,3,1952.1,553
2021-11-01,26-30,True,4,2002.9,524
2021-11-01,26-30,True,5,2630.7,696
2021-11-01,31-40,False,1,5946.2,1715
2021-11-01,31-40,False,2,4921.6,1458
2021-11-01,31-40,False,3,2285.4,730
2021-11-01,31-40,False,4,2705.8,848
2021-11-01,31-40,False,5,2958.9,947
2021-11-01,31-40,True,1,756.7,228
2021-11-01,31-40,True,2,2042.8,629
2021-11-01,31-40,True,3,4139.6,1334
2021-11-01,31-40,True,4,4993.9,1535
2021-11-01,31-40,True,5,4674.2,1403
2021-11-01,41+,False,1,13119.9,4134
2021-11-01,41+,False,2,11297.6,3722
2021-11-01,41+,False,3,5936.2,2060
2021-11-01,41+,False,4,7515.7,2536
2021-11-01,41+,False,5,8381.8,2801
2021-11-01,41+,True,1,1456.6,487
2021-11-01,41+,True,2,4253.0,1372
2021-11-01,41+,True,3,8875.2,2996
2021-11-01,41+,True,4,10736.6,3515
2021-11-01,41+,True,5,8955.9,2825
2021-12-01,16-21,False,1,3465.2,1004
2021-12-01,16-21,False,2,3640.9,1047
2021-12-01,16-21,False,3,1006.8,297
2021-12-01,16-21,False,4,483.6,133
2021-12-01,16-21,False,5,1125.6,321
2021-12-01,16-21,True,1,13.3,3
2021-12-01,16-21,True,2,68.8,18
2021-12-01,16-21,True,3,42.4,13
2021-12-01,16-21,True,4,41.0,10
2021-12-01,16-21,True,5,34.3,12
2021-12-01,22-25,False,1,2602.5,696
2021-12-01,22-25,False,2,2721.2,703
2021-12-01,22-25,False,3,906.7,257
2021-12-01,22-25,False,4,774.1,199
2021-12-01,22-25,False,5,1209.1,312
2021-12-01,22-25,True,1,257.5,72
2021-12-01,22-25,True,2,631.8,162
2021-12-01,22-25,True,3,954.7,262
2021-12-01,22-25,True,4,778.4,222
2021-12-01,22-25,True,5,1226.7,338
2021-12-01,26-30,False,1,3046.4,844
2021-12-01,26-30,False,2,2876.7,830
2021-12-01,26-30,False,3,1032.1,314
2021-12-01,26-30,False,4,1125.4,313
2021-12-01,26-30,False,5,1663.0,439
